"","date","hour","wind.supply.kwh","wind_mps_corrected_hourly","energy_delivered_hourly"
"1",2013-01-01,0,4314.20181145613,11.54,2750
"2",2013-01-01,1,5133.12773554879,11.4666666666667,3299
"3",2013-01-01,2,4677.28081193453,10.7166666666667,2805
"4",2013-01-01,3,4666.88545309005,10.7,2500
"5",2013-01-01,4,4973.36616736893,11.2,2500
"6",2013-01-01,5,4316.58523397899,10.15,2500
"7",2013-01-01,6,3338.9388745781,9.08333333333333,2488
"8",2013-01-01,7,3937.88101332567,9.75,2378
"9",2013-01-01,8,3859.12593280662,9.63333333333333,2140
"10",2013-01-01,9,4259.23492005243,10.15,2125
"11",2013-01-01,10,4677.27417737001,10.7166666666667,2389
"12",2013-01-01,11,4548.34425756384,10.55,2450
"13",2013-01-01,12,4737.21152980105,10.8166666666667,2555
"14",2013-01-01,13,4621.93630885788,10.6333333333333,2695
"15",2013-01-01,14,3873.54865276669,9.66666666666667,2735
"16",2013-01-01,15,3812.69502919518,9.55,2604
"17",2013-01-01,16,4056.13451765814,9.81666666666667,2600
"18",2013-01-01,17,3865.15081818058,9.6,2682
"19",2013-01-01,18,3353.66911281437,9.1,2887
"20",2013-01-01,19,2690.73174305765,8.41780266666667,2635
"21",2013-01-01,20,2941.08411521199,8.68654933333333,2751
"22",2013-01-01,21,2436.10321274487,8.15072533333333,2131
"23",2013-01-01,22,2127.6601052505,7.82826666666667,1936
"24",2013-01-01,23,1878.59992107012,7.570144,1680
"25",2013-01-02,0,1941.94614664958,8.0390912,1893
"26",2013-01-02,1,3090.3779318948,8.83333333333333,2498
"27",2013-01-02,2,3640.29453854631,9.41666666666667,2412
"28",2013-01-02,3,4033.07198136936,9.81666666666667,2301
"29",2013-01-02,4,4510.76149976577,10.5166666666667,2248
"30",2013-01-02,5,4392.28691037791,10.2833333333333,2000
"31",2013-01-02,6,4381.72534121577,10.2833333333333,2116
"32",2013-01-02,7,4052.88652951344,9.83333333333333,2213
"33",2013-01-02,8,4884.66963170885,11.05,2848
"34",2013-01-02,9,5546.95590495348,12.3,3001
"35",2013-01-02,10,5613.57293614202,12.5333333333333,2998
"36",2013-01-02,11,5202.8430613444,11.5833333333333,3000
"37",2013-01-02,12,4465.24168599397,10.3833333333333,3002
"38",2013-01-02,13,4282.47127435742,10.1,3001
"39",2013-01-02,14,4128.85565750175,9.91666666666667,3002
"40",2013-01-02,15,4359.04040446355,10.2166666666667,3000
"41",2013-01-02,16,4420.44054038041,10.3166666666667,3000
"42",2013-01-02,17,4444.01255331926,10.35,2999
"43",2013-01-02,18,3869.80792767104,9.6,2865
"44",2013-01-02,19,3221.13245919177,8.967392,2701
"45",2013-01-02,20,2925.11278951562,8.66811733333333,2689
"46",2013-01-02,21,3116.93732865535,8.85890133333333,2665
"47",2013-01-02,22,2467.14194670808,8.18224,2325
"48",2013-01-02,23,1654.58696340006,7.31274133333333,1521
"49",2013-01-03,0,1539.4241453525,7.5235136,1496
"50",2013-01-03,1,1878.33333333333,7.56987733333333,1900
"51",2013-01-03,2,1958.54166666667,7.65183466666667,1976
"52",2013-01-03,3,1415.6363423187,7.003136,1400
"53",2013-01-03,4,1863.80219515085,7.55502933333333,1836
"54",2013-01-03,5,2227.2877174426,7.929696,1996
"55",2013-01-03,6,2434.79233202668,8.14818133333333,2000
"56",2013-01-03,7,2500.24810594753,8.21666666666667,1854
"57",2013-01-03,8,2258.86588470807,7.96403733333333,2213
"58",2013-01-03,9,3126.9,8.873744,3147
"59",2013-01-03,10,3676.82864264582,9.416272,3601
"60",2013-01-03,11,4422.78956244228,10.3166666666667,3932
"61",2013-01-03,12,3919.20819610672,9.67777066666667,3856
"62",2013-01-03,13,3699.72999955081,9.43810133333333,3677
"63",2013-01-03,14,3617.85955504791,9.360064,3606
"64",2013-01-03,15,3324.55759758803,9.079744,3331
"65",2013-01-03,16,2931.62541427589,8.67354133333333,2856
"66",2013-01-03,17,2500.22518625738,8.21520533333333,2459
"67",2013-01-03,18,2241.86666666667,7.94241066666667,2268
"68",2013-01-03,19,2385.25,8.091424,2401
"69",2013-01-03,20,2717.75402039331,8.44680533333333,2501
"70",2013-01-03,21,3197.88716477212,8.95,2614
"71",2013-01-03,22,1956.32237052161,7.60264533333333,1650
"72",2013-01-03,23,1380.39741801832,6.92372266666667,1316
"73",2013-01-04,0,1205.16666666667,7.0989952,1227
"74",2013-01-04,1,1883.78159586565,7.57544,1683
"75",2013-01-04,2,2563.15036054589,8.28333333333333,1800
"76",2013-01-04,3,3150.12559245708,8.9,1799
"77",2013-01-04,4,2815.07567339227,8.55,1800
"78",2013-01-04,5,2785.95848097019,8.51666666666667,1799
"79",2013-01-04,6,2817.01553944856,8.55,1799
"80",2013-01-04,7,2471.53813723082,8.18333333333333,1897
"81",2013-01-04,8,2936.80401652901,8.680992,2813
"82",2013-01-04,9,3750.38066371279,9.52117866666667,3500
"83",2013-01-04,10,4554.48835258184,10.5833333333333,3538
"84",2013-01-04,11,5081.18345097409,11.3833333333333,3958
"85",2013-01-04,12,4988.10714317795,11.2166666666667,3999
"86",2013-01-04,13,4616.18045799845,10.6207146666667,4192
"87",2013-01-04,14,4612.88156364909,10.6207146666667,4201
"88",2013-01-04,15,5297.08217144608,11.7666666666667,4180
"89",2013-01-04,16,4209.59000560071,10.000128,3984
"90",2013-01-04,17,4296.776451325,10.1333333333333,3800
"91",2013-01-04,18,4390.88257261063,10.2666666666667,3696
"92",2013-01-04,19,3522.43309482093,9.26609066666667,3006
"93",2013-01-04,20,4327.43943407998,10.25,3052
"94",2013-01-04,21,4305.9752657605,10.1333333333333,3200
"95",2013-01-04,22,3938.78746776844,9.68333333333333,3082
"96",2013-01-04,23,4276.14698794201,10.1333333333333,3335
"97",2013-01-05,0,3568.83005156557,10.14,2310
"98",2013-01-05,1,4445.97120440152,10.4,2352
"99",2013-01-05,2,3843.54922303861,9.61666666666667,2093
"100",2013-01-05,3,3303.16593314114,9.05,2001
"101",2013-01-05,4,2514.36960661139,8.23151466666667,2001
"102",2013-01-05,5,2942.41898250164,8.68333333333333,2000
"103",2013-01-05,6,4125.11179911206,9.9,1934
"104",2013-01-05,7,5193.44447235134,11.5833333333333,1500
"105",2013-01-05,8,5033.86197775467,11.35,2129
"106",2013-01-05,9,5482.40781305567,12.2666666666667,3115
"107",2013-01-05,10,5888.9174044988,14.2,3726
"108",2013-01-05,11,5815.29292403043,13.4333333333333,3801
"109",2013-01-05,12,5834.2463568779,13.5,3800
"110",2013-01-05,13,5898.92980305283,14.5833333333333,3799
"111",2013-01-05,14,5896.74753596665,14.5,3693
"112",2013-01-05,15,5825.80242431129,13.4666666666667,3525
"113",2013-01-05,16,5727.06743842707,12.8833333333333,3179
"114",2013-01-05,17,5664.99094714936,12.6833333333333,3101
"115",2013-01-05,18,5539.32857121021,12.35,3795
"116",2013-01-05,19,5062.03301145177,11.3860053333333,4566
"117",2013-01-05,20,4428.98760423049,10.3264,3979
"118",2013-01-05,21,3984.69001584751,9.72639466666667,3875
"119",2013-01-05,22,3770.60552602254,9.505424,3506
"120",2013-01-05,23,3413.54715930196,9.162816,3380
"121",2013-01-06,0,3033.26469511477,9.4,2538
"122",2013-01-06,1,3236.77047232026,8.98333333333333,2639
"123",2013-01-06,2,3594.64293854973,9.33333333333333,2355
"124",2013-01-06,3,4286.15723922924,10.1166666666667,2000
"125",2013-01-06,4,4560.75885911122,10.5333333333333,2001
"126",2013-01-06,5,4550.14585066661,10.5166666666667,1999
"127",2013-01-06,6,4234.37647004494,10.05,2001
"128",2013-01-06,7,4084.00297695912,9.85,1826
"129",2013-01-06,8,4232.16036368299,10.05,1866
"130",2013-01-06,9,4834.56916732451,10.9833333333333,2386
"131",2013-01-06,10,4860.93355345773,11.0333333333333,2684
"132",2013-01-06,11,4911.07170466953,11.1,3120
"133",2013-01-06,12,5066.73849989407,11.35,3099
"134",2013-01-06,13,4748.87483420518,10.8333333333333,3158
"135",2013-01-06,14,4433.33772737927,10.3333333333333,3260
"136",2013-01-06,15,4390.88560778983,10.2666666666667,3000
"137",2013-01-06,16,4560.76190764608,10.5333333333333,2916
"138",2013-01-06,17,4613.75900152496,10.6166666666667,2900
"139",2013-01-06,18,4234.44445929044,10.05,3343
"140",2013-01-06,19,4241.56499143386,10.050128,3992
"141",2013-01-06,20,4348.84450297735,10.2006453333333,4015
"142",2013-01-06,21,4487.94858552806,10.4334613333333,3789
"143",2013-01-06,22,4045.80040998821,9.84405333333333,3463
"144",2013-01-06,23,3660.0320816783,9.41752,3212
"145",2013-01-07,0,3444.11944868408,10,2152
"146",2013-01-07,1,3771.70465467799,9.51666666666667,2113
"147",2013-01-07,2,3695.3901630123,9.48333333333333,2000
"148",2013-01-07,3,3593.25324299457,9.38333333333333,2000
"149",2013-01-07,4,3468.33890852961,9.21666666666667,1871
"150",2013-01-07,5,3928.09941365084,9.73333333333333,1818
"151",2013-01-07,6,3593.6100946823,9.36666666666667,2070
"152",2013-01-07,7,3408.84829871258,9.15,2392
"153",2013-01-07,8,3734.45972127758,9.5,3066
"154",2013-01-07,9,4366.34457606247,10.25,3068
"155",2013-01-07,10,4613.82038416276,10.6166666666667,2794
"156",2013-01-07,11,4728.12782445812,10.8,2500
"157",2013-01-07,12,4751.78956985958,10.8333333333333,2906
"158",2013-01-07,13,4995.92918712337,11.2333333333333,3500
"159",2013-01-07,14,4926.86347551714,11.1166666666667,3501
"160",2013-01-07,15,4730.56343121695,10.8,3501
"161",2013-01-07,16,4802.19467244256,10.9166666666667,3599
"162",2013-01-07,17,4696.53778031281,10.7666666666667,3892
"163",2013-01-07,18,4195.42483228758,10.0128746666667,3621
"164",2013-01-07,19,3641.44894505102,9.38254933333333,3559
"165",2013-01-07,20,4033.45918500199,9.80176,3736
"166",2013-01-07,21,4177.63683744846,10.0112373333333,3708
"167",2013-01-07,22,4078.13663467738,9.91640533333333,3602
"168",2013-01-07,23,4624.43340390972,10.6333333333333,3568
"169",2013-01-08,0,3348.51931063821,9.82,2242
"170",2013-01-08,1,4149.81805597557,10.05,2518
"171",2013-01-08,2,4443.07760173677,10.3666666666667,2200
"172",2013-01-08,3,4143.8868497146,9.98333333333333,2035
"173",2013-01-08,4,4519.65296416318,10.4833333333333,2000
"174",2013-01-08,5,4566.69333678917,10.55,2001
"175",2013-01-08,6,4939.61198794305,11.15,2189
"176",2013-01-08,7,4182.53097781581,10.0333333333333,2699
"177",2013-01-08,8,4498.80534280676,10.4833333333333,3317
"178",2013-01-08,9,4872.09952705311,11.0333333333333,3670
"179",2013-01-08,10,5192.44519604762,11.5666666666667,3699
"180",2013-01-08,11,5149.15358353477,11.5,3882
"181",2013-01-08,12,5216.15898432767,11.6333333333333,3900
"182",2013-01-08,13,5218.83414715023,11.6166666666667,3899
"183",2013-01-08,14,5429.32708057458,12.0333333333333,3901
"184",2013-01-08,15,5145.43696920586,11.5166666666667,3900
"185",2013-01-08,16,5632.62321505384,12.5666666666667,3901
"186",2013-01-08,17,5644.98640237997,12.5833333333333,3924
"187",2013-01-08,18,4884.89383961665,11.05,4378
"188",2013-01-08,19,4514.65205644974,10.4610293333333,4102
"189",2013-01-08,20,3729.15457957295,9.48784533333333,3501
"190",2013-01-08,21,3989.56469355775,9.801504,3498
"191",2013-01-08,22,3977.10364792848,9.73483733333333,3534
"192",2013-01-08,23,3540.7354011596,9.315104,3327
"193",2013-01-09,0,2508.53192799486,8.7592192,2299
"194",2013-01-09,1,2621.28839133866,8.34327466666667,2315
"195",2013-01-09,2,2158.51579135631,7.85739733333333,1880
"196",2013-01-09,3,1909.43645347116,7.60165866666667,1832
"197",2013-01-09,4,2089.8233633939,7.78880533333333,1979
"198",2013-01-09,5,3223.43348692661,8.95,2000
"199",2013-01-09,6,3801.25089078081,9.55,2287
"200",2013-01-09,7,3746.44917640515,9.5,2687
"201",2013-01-09,8,4288.11277047257,10.1666666666667,3254
"202",2013-01-09,9,5002.46457606003,11.2833333333333,2591
"203",2013-01-09,10,5198.69559174421,11.5833333333333,3501
"204",2013-01-09,11,5487.74443951377,12.15,3501
"205",2013-01-09,12,5516.84248548763,12.2333333333333,3499
"206",2013-01-09,13,5463.28195302908,12.1,3605
"207",2013-01-09,14,5392.59507498185,11.9833333333333,3800
"208",2013-01-09,15,5390.3123060803,11.9833333333333,3801
"209",2013-01-09,16,5249.86054027998,11.6833333333333,3800
"210",2013-01-09,17,4913.2465943339,11.1,3801
"211",2013-01-09,18,4757.79866976503,10.85,4142
"212",2013-01-09,19,4600.76845008668,10.6,4039
"213",2013-01-09,20,4218.90512318724,10.0833333333333,3779
"214",2013-01-09,21,3497.47338074385,9.245296,3386
"215",2013-01-09,22,3626.66973778307,9.36752,3336
"216",2013-01-09,23,2991.48287325227,8.73517333333333,2696
"217",2013-01-10,0,1899.13165856478,7.9849792,1622
"218",2013-01-10,1,1686.10813321825,7.36528533333333,1572
"219",2013-01-10,2,1784.52730764021,7.43709333333333,1699
"220",2013-01-10,3,1674.16666666667,7.36125866666667,1697
"221",2013-01-10,4,2162.03818750484,7.862272,2154
"222",2013-01-10,5,2418.28123236317,8.12689066666667,2330
"223",2013-01-10,6,3945.03610880681,9.7,2700
"224",2013-01-10,7,4110.96247352855,9.86666666666667,3182
"225",2013-01-10,8,4327.12664991101,10.1666666666667,3890
"226",2013-01-10,9,4477.26179516919,10.4518933333333,3904
"227",2013-01-10,10,4560.76187013689,10.5333333333333,3854
"228",2013-01-10,11,4066.17763220529,9.83522666666667,3721
"229",2013-01-10,12,3250.76967645739,8.99981333333333,3055
"230",2013-01-10,13,2979.32663210253,8.71666666666667,2586
"231",2013-01-10,14,1794.50161991214,7.48421333333333,1519
"232",2013-01-10,15,2502.17465604371,8.21666666666667,1500
"233",2013-01-10,16,2834.49314612835,8.56666666666667,2061
"234",2013-01-10,17,2895.83380451564,8.63333333333333,2456
"235",2013-01-10,18,2520.88809392412,8.23963733333333,2381
"236",2013-01-10,19,1815.93690754917,7.465392,1580
"237",2013-01-10,20,1226.29987559905,6.603344,1225
"238",2013-01-10,21,1152.96717144275,6.43805333333333,1097
"239",2013-01-10,22,1572.08333333333,7.25694933333333,1597
"240",2013-01-10,23,1498.84980681918,7.13680533333333,1509
"241",2013-01-11,0,830.545604602959,6.085728,824
"242",2013-01-11,1,1055.78099868398,6.21899733333333,1059
"243",2013-01-11,2,954.176610934377,5.989872,944
"244",2013-01-11,3,802.2,5.632704,810
"245",2013-01-11,4,720.3,5.431536,732
"246",2013-01-11,5,650.787269415804,5.26079466666667,654
"247",2013-01-11,6,685.066666666667,5.342128,696
"248",2013-01-11,7,791.425291966828,5.60490133333333,784
"249",2013-01-11,8,405.272044695267,4.572064,349
"250",2013-01-11,9,681.48888885,5.28252266666667,688
"251",2013-01-11,10,930.368264018067,5.92650133333333,873
"252",2013-01-11,11,869.491644678017,5.79469866666667,843
"253",2013-01-11,12,723.795072237359,5.439456,640
"254",2013-01-11,13,556.013919323542,4.992288,457
"255",2013-01-11,14,367.955778780925,4.480656,368
"256",2013-01-11,15,1011.48886344241,6.105216,792
"257",2013-01-11,16,509.643324331826,4.861472,424
"258",2013-01-11,17,380.322226478105,4.52003733333333,372
"259",2013-01-11,18,457.433149101479,4.75453866666667,453
"260",2013-01-11,19,871.888888966667,5.789168,882
"261",2013-01-11,20,1382.95548995763,6.91152,1338
"262",2013-01-11,21,1473.59722218333,7.02597866666667,1498
"263",2013-01-11,22,1907.5,7.59968,1922
"264",2013-01-11,23,1958.54166666667,7.65183466666667,1980
"265",2013-01-12,0,1104.55593338668,6.762176,1073
"266",2013-01-12,1,1190.11148852494,6.521776,1165
"267",2013-01-12,2,910.947819970626,5.88763733333333,901
"268",2013-01-12,3,1398.83333333333,6.884416,1423
"269",2013-01-12,4,1048.00627734491,6.199632,1055
"270",2013-01-12,5,516.833333333334,4.91744,525
"271",2013-01-12,6,620.199999999999,5.185664,628
"272",2013-01-12,7,860.91420511125,5.74392,859
"273",2013-01-12,8,1243.9222837921,6.63408,1208
"274",2013-01-12,9,1440.25,7.085584,1464
"275",2013-01-12,10,1501.98611103333,7.107936,1517
"276",2013-01-12,11,1329.88942513417,6.80088,1267
"277",2013-01-12,12,1381.03386955514,6.904512,1322
"278",2013-01-12,13,2046.14607081547,7.74134933333333,2058
"279",2013-01-12,14,2100.64304167635,7.79703466666667,2056
"280",2013-01-12,15,1491.875,7.174992,1522
"281",2013-01-12,16,1470,7.15264,1500
"282",2013-01-12,17,1583.31615375176,7.26842666666667,1501
"283",2013-01-12,18,1493.26029704726,7.17632,1500
"284",2013-01-12,19,1818.53362362339,7.50877333333333,1610
"285",2013-01-12,20,1778.08192754035,7.46744,1700
"286",2013-01-12,21,1652.29166666667,7.33890666666667,1678
"287",2013-01-12,22,1909.00124642188,7.601216,1787
"288",2013-01-12,23,2501.39752762574,8.21666666666667,1329
"289",2013-01-13,0,1892.62569697975,7.9744512,1706
"290",2013-01-13,1,2875.99909411268,8.61666666666667,2500
"291",2013-01-13,2,2982.88634936937,8.73013866666667,2500
"292",2013-01-13,3,2580.79728121088,8.30243733333333,2408
"293",2013-01-13,4,1980.41666666667,7.67418666666667,1995
"294",2013-01-13,5,1954.19312272739,7.61715733333333,1588
"295",2013-01-13,6,1549.1058415526,7.16920533333333,1534
"296",2013-01-13,7,1739.79166666667,7.42831466666667,1763
"297",2013-01-13,8,2051.74702295867,7.75149866666667,1925
"298",2013-01-13,9,2939.27714820331,8.68333333333333,2266
"299",2013-01-13,10,3009.77790665672,8.75145066666667,2654
"300",2013-01-13,11,2801.43580442278,8.536624,2802
"301",2013-01-13,12,3540.38692053883,9.28333333333333,2883
"302",2013-01-13,13,4602.69741520993,10.6,3199
"303",2013-01-13,14,4761.05552655238,10.85,3201
"304",2013-01-13,15,3677.24222071644,9.41666666666667,3078
"305",2013-01-13,16,3904.370252847,9.75,3001
"306",2013-01-13,17,4516.95663704998,10.4666666666667,2999
"307",2013-01-13,18,4582.88244039177,10.5833333333333,3547
"308",2013-01-13,19,3662.46043826385,9.46666666666667,3206
"309",2013-01-13,20,3399.07018811442,9.15,3000
"310",2013-01-13,21,3784.96323228942,9.53660266666667,3265
"311",2013-01-13,22,3476.32309130193,9.22432,3205
"312",2013-01-13,23,3254.67007559153,9.00464533333333,2972
"313",2013-01-14,0,2511.06542496948,8.76,2064
"314",2013-01-14,1,2896.64167155582,8.63333333333333,2000
"315",2013-01-14,2,3267.82748314698,9.01666666666667,2001
"316",2013-01-14,3,2735.88465776198,8.46666666666667,2000
"317",2013-01-14,4,2982.08220760768,8.71666666666667,2000
"318",2013-01-14,5,2989.78195817729,8.73333333333333,2000
"319",2013-01-14,6,3920.56525308643,9.68333333333333,2079
"320",2013-01-14,7,3766.96034798715,9.6,2483
"321",2013-01-14,8,3681.62477776325,9.46425066666667,3234
"322",2013-01-14,9,4349.91138435335,10.2167946666667,3888
"323",2013-01-14,10,5045.75105418786,11.35,4124
"324",2013-01-14,11,5212.36734999946,11.6,4199
"325",2013-01-14,12,4364.13048797559,10.25,3759
"326",2013-01-14,13,4253.38331840741,10.0833333333333,3798
"327",2013-01-14,14,3916.9349590294,9.66666666666667,3432
"328",2013-01-14,15,3274.42555858452,9.02935466666667,3276
"329",2013-01-14,16,3296.125,9.05256,3323
"330",2013-01-14,17,3106.01666666667,8.85884266666667,3123
"331",2013-01-14,18,2903.55428938364,8.64622933333333,2846
"332",2013-01-14,19,3175.32513562016,8.932496,3094
"333",2013-01-14,20,3032.89093092136,8.78171733333333,2948
"334",2013-01-14,21,3239.00877616975,8.98909333333333,2996
"335",2013-01-14,22,3292.62866574309,9.03909333333333,2994
"336",2013-01-14,23,2734.73007056543,8.46666666666667,2265
"337",2013-01-15,0,1551.44954997729,7.5529216,1534
"338",2013-01-15,1,2098.78280919431,7.79636266666667,945
"339",2013-01-15,7,4046.0824392214,9.83333333333333,1526
"340",2013-01-15,8,4475.7898272927,10.4,3348
"341",2013-01-15,9,4258.0620953286,10.0833333333333,3399
"342",2013-01-15,10,4611.78164680769,10.6334613333333,3863
"343",2013-01-15,11,4381.81848204151,10.2667946666667,4002
"344",2013-01-15,12,4489.04838657382,10.4207146666667,4163
"345",2013-01-15,13,4371.59208608024,10.2362613333333,4201
"346",2013-01-15,14,4470.1758577064,10.3914293333333,4199
"347",2013-01-15,15,4265.45570423009,10.0695946666667,4157
"348",2013-01-15,16,4132.85510065041,9.88423466666667,4074
"349",2013-01-15,17,3873.80303673821,9.71679466666667,3146
"350",2013-01-15,18,2996.95755137473,8.731456,2958
"351",2013-01-15,19,3150.50392906057,8.896672,2889
"352",2013-01-15,20,2705.96666666667,8.43415466666667,2721
"353",2013-01-15,21,3133.58396939556,8.89189866666667,2820
"354",2013-01-15,22,2858.88255137473,8.597344,2833
"355",2013-01-15,23,3054.46280897435,8.807264,2880
"356",2013-01-16,0,1993.71666666667,8.1003648,2010
"357",2013-01-16,1,2291.87755109208,7.99422933333333,2293
"358",2013-01-16,2,2280.80307140625,7.983952,2200
"359",2013-01-16,3,2111.71886181752,7.808352,2105
"360",2013-01-16,4,1954.75747868584,7.647968,1907
"361",2013-01-16,5,2341.22601426986,8.04851733333333,2190
"362",2013-01-16,6,2875.99963159416,8.61666666666667,2383
"363",2013-01-16,7,3236.77038048149,8.98333333333333,2773
"364",2013-01-16,8,3343.10924253965,9.098176,3256
"365",2013-01-16,9,3428.40750378446,9.17948266666667,3437
"366",2013-01-16,10,3275.18445941827,9.024448,3247
"367",2013-01-16,11,1994.46841682649,7.69057066666667,1884
"368",2013-01-16,12,2189.58210264419,7.85139733333333,2056
"369",2013-01-16,13,818.109293872197,5.653216,731
"370",2013-01-16,14,1320.78743353864,6.80672,1194
"371",2013-01-16,15,1116.43172596041,6.3528,1040
"372",2013-01-16,16,931.972222183333,5.93073066666667,941
"373",2013-01-16,17,1493.43055551667,7.07068266666667,1507
"374",2013-01-16,18,1771.26899446063,7.45640533333333,1722
"375",2013-01-16,19,1704.01388896667,7.38361066666667,1724
"376",2013-01-16,20,1040.56261113501,6.18026666666667,957
"377",2013-01-16,21,792.302567916173,5.607056,785
"378",2013-01-16,22,851.130644237312,5.75022933333333,836
"379",2013-01-16,23,792.847012282839,5.607056,783
"380",2013-01-17,0,585.976831401579,5.3894656,589
"381",2013-01-17,1,874.416666666666,5.80406933333333,881
"382",2013-01-17,2,715.594444483333,5.41663466666667,723
"383",2013-01-17,3,907.161111033333,5.87112533333333,916
"384",2013-01-17,4,1237.61670495415,6.62883733333333,1191
"385",2013-01-17,5,1793.92400597788,7.48356266666667,1641
"386",2013-01-17,6,1616.20504954947,7.12533333333333,1482
"387",2013-01-17,7,1548.75558010701,7.21274133333333,1538
"388",2013-01-17,8,2618.63840030225,8.34602666666667,1916
"389",2013-01-17,9,2728.49503852514,8.45708266666667,2494
"390",2013-01-17,10,3566.78896643554,9.31666666666667,2616
"391",2013-01-17,11,3082.29672084837,8.81315733333333,2680
"392",2013-01-17,12,3318.29540239293,9.06666666666667,2701
"393",2013-01-17,13,2618.02558311783,8.33976533333333,2631
"394",2013-01-17,14,2629.60833333333,8.35219733333333,2650
"395",2013-01-17,15,2357.13333333333,8.06162133333333,2376
"396",2013-01-17,16,3317.68185329703,9.09361066666667,2501
"397",2013-01-17,17,4258.2099786999,10.2166666666667,2489
"398",2013-01-17,18,2913.45775933746,8.65433066666667,2714
"399",2013-01-17,19,2928.76593092136,8.66995733333333,2643
"400",2013-01-17,20,2406.74387383572,8.114144,2247
"401",2013-01-17,21,1695.92927150569,7.36313066666667,1582
"402",2013-01-17,22,1175.91373562661,6.489664,1077
"403",2013-01-17,23,2013.77136753583,7.70012266666667,2006
"404",2013-01-18,0,2442.05068503611,8.66,1794
"405",2013-01-18,1,3133.85356435986,8.87053333333333,2271
"406",2013-01-18,2,2248.90528844154,7.95376,1933
"407",2013-01-18,3,2635.26178812807,8.36302933333333,2001
"408",2013-01-18,4,2991.72668257858,8.73333333333333,2001
"409",2013-01-18,5,3815.04925064942,9.63333333333333,1999
"410",2013-01-18,6,4779.85255201078,10.8833333333333,2304
"411",2013-01-18,7,5011.46925961006,11.2666666666667,2610
"412",2013-01-18,8,5643.87942058833,12.5833333333333,3349
"413",2013-01-18,9,5713.31526371471,12.9166666666667,3664
"414",2013-01-18,10,5771.96345388141,13.0666666666667,4000
"415",2013-01-18,11,5671.63179620638,12.8,4001
"416",2013-01-18,12,5687.26609308908,12.9833333333333,3999
"417",2013-01-18,13,5513.36229788976,12.3166666666667,3999
"418",2013-01-18,14,5193.28380094057,11.5666666666667,4000
"419",2013-01-18,15,5207.11488602014,11.6,4000
"420",2013-01-18,16,5340.91362570515,11.9333333333333,4000
"421",2013-01-18,17,4977.96340853251,11.2,3999
"422",2013-01-18,18,4873.34382203072,11.0318453333333,4651
"423",2013-01-18,19,4881.450568369,11.0415306666667,4822
"424",2013-01-18,20,4517.86849503734,10.465984,4450
"425",2013-01-18,21,4764.69216260436,10.871104,4494
"426",2013-01-18,22,4451.45295005552,10.3616746666667,4364
"427",2013-01-18,23,4851.30151383064,11.0166666666667,4257
"428",2013-01-19,0,4306.83136519973,11.66,2656
"429",2013-01-19,1,5349.57674873172,11.9666666666667,2658
"430",2013-01-19,2,4181.48982395342,9.96666666666667,2400
"431",2013-01-19,3,4767.53005365171,10.9,2222
"432",2013-01-19,4,4709.6419077157,10.7833333333333,2200
"433",2013-01-19,5,3625.68737725791,9.39465066666667,2200
"434",2013-01-19,6,3343.28559078825,9.1,2200
"435",2013-01-19,7,4950.11493528421,11.1833333333333,2201
"436",2013-01-19,8,5219.91609843641,11.6166666666667,2674
"437",2013-01-19,9,5788.95084593528,13.4166666666667,3007
"438",2013-01-19,10,5392.93517912854,12.0833333333333,3267
"439",2013-01-19,11,4888.71210447427,11.0666666666667,3500
"440",2013-01-19,12,4654.9320478738,10.6833333333333,3500
"441",2013-01-19,13,4634.76081452399,10.65,3501
"442",2013-01-19,14,4412.17654141765,10.3,3494
"443",2013-01-19,15,4175.62863361616,10.0681706666667,3246
"444",2013-01-19,16,4732.90416203186,10.85,3200
"445",2013-01-19,17,5409.9581073078,12.0666666666667,3446
"446",2013-01-19,18,5373.50280814606,12.0166666666667,3853
"447",2013-01-19,19,4510.27446050436,10.454048,4205
"448",2013-01-19,20,4470.39039349521,10.3914293333333,4198
"449",2013-01-19,21,4684.59502936964,10.7333333333333,4202
"450",2013-01-19,22,5128.2561288059,11.4833333333333,4120
"451",2013-01-19,23,5468.00936571445,12.1833333333333,3511
"452",2013-01-20,0,4868.22349041691,13.54,2471
"453",2013-01-20,1,5297.30460963044,11.8166666666667,2495
"454",2013-01-20,2,5303.99416292776,11.8,2297
"455",2013-01-20,3,5489.70147243163,12.2333333333333,2108
"456",2013-01-20,4,5417.06101217282,12,2099
"457",2013-01-20,5,5776.21644549994,13.0833333333333,2041
"458",2013-01-20,6,5748.30979781656,13.1,1986
"459",2013-01-20,7,5647.0387704602,12.6833333333333,1637
"460",2013-01-20,8,5698.14375158881,12.9,1973
"461",2013-01-20,9,5693.43983880753,12.7666666666667,2148
"462",2013-01-20,10,5737.60437966499,12.9333333333333,2501
"463",2013-01-20,11,5773.28538517007,13.25,2500
"464",2013-01-20,12,5790.33488956151,13.35,2500
"465",2013-01-20,13,5618.98025297613,12.6,2500
"466",2013-01-20,14,5694.55994413319,12.85,2500
"467",2013-01-20,15,5588.31425129879,12.4333333333333,2500
"468",2013-01-20,16,5680.64370931072,12.9666666666667,2459
"469",2013-01-20,17,5449.57332836717,12.2,2500
"470",2013-01-20,18,4507.62220946022,10.45,3346
"471",2013-01-20,19,4521.46490917367,10.4716213333333,4436
"472",2013-01-20,20,4615.52853233476,10.6193386666667,4429
"473",2013-01-20,21,4074.02651319187,9.855808,3966
